url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,pro/cal,pri/we,html_path,last_upd_time,content,weight,fetchErr
https://www.ozon.ru/product/syr-tverdyy-parmezan-grana-43-190-g-schonfeld-2241239965/,"Сыр твердый Пармезан GRANA 43% 190 г, Schonfeld",33,29.0,0,390,Ozon fresh#Молочное и яйца#Сыры#Твердый#Schonfeld,330,1,1.0,1,https://cdn1.ozone.ru/s3/multimedia-1-7/7607094055.jpg,"Сыр GRANA Schönfeld - это твердый сыр, с ломкой, зернистой консистенцией. Название сыра происходит от итальянского слова «Грана» -  зерно. Созревая 7 месяцев в больших головах весом до 40 кг, сыр отличается насыщенным, но мягким вкусом, со сладковатым послевкусием, пряным ароматом с пикантными нотками. Сыр произведен по традиционной итальянской технологии из молока красной датской породы коров. Идеально сочетается с фруктами – виноградом, грушами, персиками, орехами, красными и белыми винами. Сыр GRANA Schönfeld - идеально для вина и сырной тарелки!",0.08461538461538462,1.736842105263158,,2025-06-13 10:48:26,"молоко нормализованное, соль, закваска мезофильных и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат животного происхождения.",190,
https://www.ozon.ru/product/yogurt-chernichnyy-maffin-7-2-180-g-laplandia-402403401/,"Йогурт Черничный маффин 7,2% 180 г, Laplandia",3.7,7.2,14.4,140,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#Valio",95,1,4.9,3321,https://cdn1.ozone.ru/s3/multimedia-1-z/7498991375.jpg,"Йогурты Laplandia – продукт, вдохновленный сказочной Лапландией, краем снежных просторов, чистой природы и счастливых людей, где знают толк в сытных и вкусных продуктах. Йогурты производятся из натуральных сливок и молока высочайшего качества сорта Elite, собранного на российских молочных хозяйствах, прошедших обязательную аттестацию компании. Йогурты обладают высокой жирностью от 7 до 8,5 %, благодаря чему они получились такими сливочными, нежными и питательными. Каждый вкус — это неповторимый десерт, который буквально тает во рту и переносит вас в северную сказку. Попробуйте Лапландию на вкус!  И поверьте, он вам понравится.",0.02642857142857143,0.5588235294117647,,2025-06-13 10:48:26,"цельное молоко, наполнитель (сахар, вода питьевая, черника, коржи бисквитные (яйцо куриное, мука пшеничная высший сорт, крахмал кукурузный, соль,крахмал картофельный) крахмал кукурузный, концентрированный сок черной моркови, натуральные ароматизаторы, концентрированный лимонный сок), сливки, сухое обезжиренное молоко, молочный белок, йогуртовая закваска.",170,
https://www.ozon.ru/product/mayonez-moskovskiy-provansal-67-200-ml-ya-lyublyu-gotovit-309527105/,"Майонез Московский провансаль 67% 200 мл, Я Люблю Готовить",0.4,67,2.2,619,"Ozon fresh#Молочное и яйца#Молоко, масло и яйца#Майонез#Я люблю готовить",75,1,5.0,6344,https://cdn1.ozone.ru/s3/multimedia-1-1/7410828169.jpg,"Только натуральные ингредиенты.
Собственное чистое масло в составе.
Обладает приятным запахом, густой консистенцией и идеально сбалансированной текстурой, благодаря строго продуманному количеству желтка, масла, уксуса и специй.
Эталон вкуса настоящего «Провансаля».
Производится в соответствии с уникальной рецептурой и традициями известного производителя.",0.0006462035541195477,0.375,,2025-06-13 10:48:26,,200,
https://www.ozon.ru/product/smetana-15-300-g-korovka-iz-korenovki-184580502/,"Сметана 15%, 300 г, Коровка из Кореновки",,,,670,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Сметана 10-15%#Коровка из Кореновки",105,1,5.0,1111,https://cdn1.ozone.ru/s3/multimedia-1-z/7349582987.jpg,"Сметана ""Коровка из Кореновки"" - это натуральный продукт высочайшего качества, который станет настоящим украшением вашего стола. Содержание жира в сметане составляет 15%, что делает его идеальным выбором для тех, кто ценит нежный вкус и аромат молочных продуктов.

Сметана изготавливается из натурального коровьего молока без добавления консервантов и искусственных добавок. Благодаря тщательному контролю качества на всех этапах производства, вы можете быть уверены в свежести и безопасности этого продукта.

Удобная упаковка объемом 300 грамм позволяет легко хранить сметану в холодильнике и долго сохранять ее натуральный вкус. Используйте этот продукт для приготовления различных блюд, добавляйте в супы, соусы или просто украсьте им вашу любимую картошку.

Сметана ""Коровка из Кореновки"" - это не просто продукт, это настоящий шедевр молочной промышленности, который порадует вас своим неповторимым вкусом и ароматом. Попробуйте и вы не сможете отказаться от этого натурального деликатеса.",0,0.35,,2025-06-13 10:48:26,,300,
https://www.ozon.ru/product/yogurt-termostatnyy-4-160-g-prostokvashino-884730676/,"Йогурт термостатный 4% 160 г, Простоквашино",3.6,4.0,4.8,70,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#Простоквашино",45,1,5.0,1402,https://cdn1.ozone.ru/s3/multimedia-1-b/7361855543.jpg,"Встречайте термостатный йогурт от Простоквашино!
Согласно традиционному рецепту йогурт сквашивается прямо в баночке и содержит в составе только 100% натуральные ингредиенты! Термостатный йогурт Простоквашино обладает нежной, густой текстурой, отлично подходит как на завтрак, так и в качестве ингредиента для готовки, а так же прекрасно сочетается с фруктами, ягодами или гранолой.
Простоквашино - Культура Здорового Питания!",0.05142857142857143,0.28125,,2025-06-13 10:48:27,"молоко нормализованное, йогуртовая закваска",160,
https://www.ozon.ru/product/napitok-iz-rastitelnogo-syrya-funduk-1-l-barista-green-milk-na-soevoy-osnove-324416289/,"Напиток из растительного сырья Фундук 1 л, Barista  Green Milk, на соевой основе",0.5,2,10,,Ozon fresh#Молочное и яйца#Вместо молока#Green Milk,199,1,4.8,668,https://cdn1.ozone.ru/s3/multimedia-1-5/7349569889.jpg,"""Особенности продукта
Разработан специально для удобства работы бариста
Пенка глянцевая, гарантировано взбивается даже в теплом виде
Яркий вкус фундука великолепно сочетается с кофе
В составе натуральная паста лесного ореха (фундук)
Возможно использовать для латте-арт
Без добавленного сахара
Нейтральная кислотность: pH=7
Яркий вкус для максимального удовольствия от кофе!""",0,0.199,,2025-06-13 10:48:27,"вода питьевая, крупа соевая, сахар, паста ядер орехов фундука обжаренных (ядра орехов фундука обжаренных, ароматизатор натуральный «Фундук»), регуляторы кислотности (калий фосфорнокислый двузамещенный, калий фосфорнокислый  однозамещенный), эмульгатор [комплексная пищевая добавка (моно- и диглицериды жирных кислот)], соль, стабилизаторы (гуаровая камедь, геллановая камедь).",1000,
https://www.ozon.ru/product/tvorog-9-180-g-kubanskiy-molochnik-352236854/,"Творог 9% 180 г, Кубанский молочник",16,9,3,157,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Традиционный творог 9%#Кубанский молочник",114,1,4.9,11141,https://cdn1.ozone.ru/s3/multimedia-1-k/7510237436.jpg,"Уникальный белковый продукт. Является главным поставщиком кальция – «строительного материала» для костей. Творог «Кубанский молочник» изготавливается только из натурального молока с добавлением закваски. Не содержит консервантов, растительных жиров и искусственных добавок.",0.10191082802547771,0.6333333333333333,,2025-06-13 10:48:27,"Молоко цельное, молоко обезжиренное, закваска.",180,
https://www.ozon.ru/product/yogurt-grecheskiy-persik-1-7-125-g-neo-1415762167/,"Йогурт греческий персик 1,7% 125 г, NEO",6.80,1.70,10.50,85,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#NEO",69,1,4.9,9341,https://cdn1.ozone.ru/s3/multimedia-1-7/7498991959.jpg,"Греческий йогурт NEO – полезный йогурт с нежной текстурой и с кусочками персика, содержит много белка, производится из натуральных ингредиентов: молоко и закваска для йогурта.
100% натуральный йогурт содержит больше белка, чем классические йогурты: 8,5 г белка на порцию.
Густой йогурт может стать как самостоятельным блюдом на завтрак, так и частью легкого и полезного перекуса, особенно для тех, кто следит за питанием и выбирает здоровую еду; можно добавить гранолу и для создания вкусного десерта.

• Йогурт греческий NEO
• Высокое содержание белка - 8,5г белка на порцию
• 100% натуральный
• С кусочками персика
• Подходит на завтрак и для перекуса на каждый день
",0.08,0.552,,2025-06-13 10:48:27,,125,
https://www.ozon.ru/product/syrok-glazirovannyy-tvorozhnyy-premium-v-shokoladnoy-glazuri-shokolad-16-40-g-vkusnoteevo-2241240198/,"Сырок глазированный творожный Премиум в шоколадной глазури шоколад 16%, 40 г, Вкуснотеево",10.2,22.3,27,349.5,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Сырки#Вкуснотеево",41,1,,,https://cdn1.ozone.ru/s3/multimedia-1-s/7607092384.jpg,"Глазированный сырок ВКУСНОТЕЕВО Премиум — неизменная составляющая вкусной счастливой жизни и настоящее семейное лакомство.
  
Сырок глазированный ВКУСНОТЕЕВО Премиум — это поистине уникальный продукт, аналогов которому нет. Рецептура этих сырков запатентована. В составе только натуральные ингредиенты: нежная творожная масса, вкуснейший наполнитель и мягкая какао-глазурь.


ВКУСНОТЕЕВО – это 100% натуральные молочные продукты.

● чистый состав 
● без растительных жиров 
● без консервантов и красителей 
● без искусственных добавок 
● без сухого молока 
● без ГМО

Сырки творожные глазированные – ПОЛЕЗНЫЙ ПЕРЕКУС для всех возрастов, для детей и взрослых. 

Творожные глазированные сырки являются аналогом шоколадных конфет в молочной промышленности, с той лишь только разницей, что они намного полезней и вкуснее обычных сладостей. Изысканный десерт, изготовленный ИЗ НАТУРАЛЬНОГО ТВОРОГА и сливочного масла, в шоколадной глазури с какао отличается нежным вкусом и приятным ароматом. 

Глазированный сырок премиум содержит НИЗКОЕ СОДЕРЖАНИЕ ЖИРОВ - всего лишь 15%, что делает его более легким и диетическим продуктом. Десерт подходит для тех, кто следит за своим здоровьем и правильным питанием при подсчете калорий и людям, которые ведут здоровый образ жизни.

Сырки творожные глазированные - любимый многими ДЕСЕРТ от которого не откажется ни маленький, ни взрослый сладкоежка. Аппетитными сырками можно перекусить в перерывах между уроками, лекциями, на работе, на пикнике. Они не только утолят голод, но и поднимут настроение, наполнят радостными и приятными моментами. Творожные сырки - превосходный перекус в перерыв на кофе! 

Основа сырков творог — главный ИСТОЧНИК МОЛОЧНОГО БЕЛКА, легкоусвояемого молочного жира и витаминов А, С, D, E, Н, РР. Продукт богат витаминами группы B и кальцием. Белок в твороге содержит почти все необходимые аминокислоты, макро – и микроэлементы: кальций, магний, сера, фосфор, селен, кобальт, молибден. Творог легко усваивается организмом, укрепляет костную и хрящевую ткань. 

Лакомство, изготовленное из натурального творога, покрытое слоем шоколадной глазури, ЗАРЯДИТ ЭНЕРГИЕЙ И ПОЗИТИВНЫМ НАСТРОЕНИЕМ!


Глазированные сырки производятся на специализированном предприятии детского питания «Малыш», входящем в холдинг «Молвест», известным высоким качеством своей продукции еще с советских времен.  

Натуральные молочные продукты ВКУСНОТЕЕВО производятся на наших собственных фермах. Собственные сельхозугодья и предприятия по производству премиум кормов, современные молочные комплексы с общим поголовьем более 30 000 коров и высокотехнологичные перерабатывающие предприятия — все это позволяет нам гарантировать строгий контроль качества и безопасности всей линейки продукции на каждом этапе производства. Мы строго следуем международным стандартам систем менеджмента качества и безопасности пищевых продуктов, а также внедряем собственные разработки, позволяющие нам добиваться высокого уровня качества. Наша главная задача – производить лучшую по качеству продукцию в каждой молочной категории.

Ассортимент молочной продукции ВКУСНОТЕЕВО включает в себя молоко 1,5%, 2,5%, 3,2%, сливки 10% и 20%, сливки для взбивания 33%, сметану, творог, сливочное масло, йогурты, безлактозное молоко, ряженку, молоко Barista для кофе и многое другое! 

Наслаждайтесь натуральной и полезной молочной продукцией!
Давайте жить ВКУСНО!
",0.029184549356223173,1.025,,2025-06-13 10:48:28,"творог, глазурь шоколадная (масло сливочное, шоколадная глазурь (сахар, какао тертое, какао-масло, эмульгатор соевый лецитин, ароматизатор ""Ванилин""), сахар, какао-порошок), наполнитель шоколадный (сахар, вода, какао-порошок, ароматизаторы, пищевые цитрусовые волокна, загуститель пектины, регулятор кислотности лимонная кислота, какао-масло, какао тертое), сахар",40,
https://www.ozon.ru/product/biolakt-s-klubnikoy-i-bananom-206-g-tema-s-8-mes-539007767/,"Биолакт с клубникой и бананом 206 г, Тема с 8 мес.",2.8,3,9.1,75,"Ozon fresh#Для мам и детей#Детское питание#Молочные продукты#Кефир, биолакт#Тёма",45,1,5.0,1837,https://cdn1.ozone.ru/s3/multimedia-1-b/7498239491.jpg,"Детский биолакт «Тёма» с клубникой и бананом - вкусный кисломолочный продукт для питания детей старше 8 месяцев. Содержит лактобактерии L.ACIDOPHILUS, полезные для пищеварения. 

* Натуральные ингредиенты.
* Клубнику для этого биолакта привозят из солнечной Испании, а бананы - из жаркого Эквадора.
* Производится из свежего молока, которое каждый день привозят с местных ферм.
* Проходит строгий контроль качества на всех этапах производства.
* Биолакт — продукт, также как кефир, изготавливается из молока с помощью специальной закваски.

Тёма. Говорим как есть.",0.03733333333333333,0.21844660194174756,,2025-06-13 10:48:28,"нормализованное молоко, наполнитель (вода, сахар, пюре клубники концентрированное, пюре банана, загуститель - пектины, натуральлные ароматизаторы, лимонный сок концентрированный, сок черной моркови концентрированный), закваска из термофильных молочнокислых стрептококков (Streptococcus thermophilus) и молочнокислых ацидофильных палочек (Lactobacillus acidophilus)",206,
https://www.ozon.ru/product/tvorog-plastovoy-9-250-g-ozon-fresh-1054088861/,"Творог пластовой 9% 250 г, Ozon fresh",16,9,3,153,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Мягкий творог#Ozon fresh",169,0,4.9,2466,https://cdn1.ozone.ru/s3/multimedia-1-t/7349595977.jpg,"Пластовой творог под брендом Ozon fresh мы производим только из натуральных ингредиентов: цельного коровьего молока с ферм Тульской области, находящихся в радиусе 30 км от производства, закваски и сливок. 
Своё название творог имеет из-за технологии производства: после закваски, его не перемешивают, а вынимают из ёмкости цельным пластом, не отжимая сыворотку. Так творог получается абсолютно не сухим и особенно нежным. 
Обратите внимание, что срок хранения нашего пластового творога обусловлен газовой средой внутри контейнера, которая не позволяет продукту быстро портиться до момента вскрытия упаковки.",0.10457516339869281,0.676,,2025-06-13 10:48:28,,250,
https://www.ozon.ru/product/napitok-nemoloko-ovsyanyy-klassicheskiy-ekstralayt-1-l-h-6-sht-162635805/,"Напиток Nemoloko Овсяный Классический экстралайт, 1 л х 6 шт",1.0,0.5,6.5,35,Ozon fresh#Молочное и яйца#Вместо молока#Nemoloko,515,1,4.9,3640,https://cdn1.ozone.ru/s3/multimedia-1-1/7388500285.jpg,"Nemoloko овсяное классическое Экстралайт – это отличный вариант для обычного и, особенно, для диетического рациона питания. Всего 35 Ккал в 100 мл продукта. Nemoloko классическое Экстралайт: Жирность 0,5% обеспечена непосредственно жирностью самого овса. Добавленного жира в составе нет.Nemoloko Экстралайт можно использовать для приготовления каш, смузи, блинчиков и других кулинарных изделий вместо молока, добавлять в кофе или чай, пить и получать удовольствие.",0.02857142857142857,0.515,,2025-06-13 10:48:28,"вода, овсяная мука, соль.",1000,
https://www.ozon.ru/product/syr-polutverdyy-slivochnyy-150-g-laplandia-tertyy-705051754/,"Сыр полутвердый Сливочный 150 г, Laplandia, тёртый",26,25.0,0,329,Ozon fresh#Молочное и яйца#Сыры#Полутвердый#Laplandia,260,1,5.0,2888,https://cdn1.ozone.ru/s3/multimedia-1-7/7498991743.jpg,"Сыр Laplandia – это уникальный продукт, рецептура которого была разработана совместно финскими специалистами и технологами предприятия-партнера, на основе опыта Viola в производстве сыров высочайшего качества. Сыр для новинки производится из свежего молока на заводе-партнере, аттестованном компанией Viola по единым требованиям и стандартам. По-настоящему нежный сливочный вкус сыра Laplandia ""Тёртый"" прекрасно подойдет для пиццы, пасты, запеканок и горячих бутербродов. 
Удобная упаковка с возможностью повторного закрытия позволит сократить время приготовления любимых блюд, а также дольше сохранит сыр в холодильнике. По-настоящему нежный сливочный вкус сыра Laplandia прекрасно подойдет для пиццы, пасты, запеканок и горячих бутербродов.",0.0790273556231003,1.7333333333333334,,2025-06-13 10:48:29,,150,
https://www.ozon.ru/product/produkt-ovsyanyy-malina-pitevoy-230-g-fermentirovannyy-velle-1210196908/,"Продукт овсяный  Малина, питьевой 230 г, ферментированный Velle",0.50,0.30,0,45,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#Velle",74,1,5.0,996,https://cdn1.ozone.ru/s3/multimedia-1-7/7510237351.jpg,"Питьевой овсяный Velle со вкусом малины - альтернатива привычным питьевым молочным йогуртам. Это натуральный растительный продукт без содеражния животных жиров, сои и ГМО, в нем меньше сахара и добавлены натуральные кусочки фруктов. Овсяные Velle богаты пробиотиками, пребиотиками и пищевыми волокнами для улучшения всей системы пищеварения. Как мы это делаем? - путем ферментации злаков (добавления лактобактерий и сквашивания в течение 8 часов). Подходит для людей не употребляющих молочные продукты и соблюдающих диеты.",0.011111111111111112,0.3217391304347826,,2025-06-13 10:48:29,,230,
https://www.ozon.ru/product/kokosovoe-moloko-rastitelnoe-kara-classic-zhirnost-17-400-ml-791482920/,"Кокосовое молоко растительное Кara Classic, жирность 17%, 400 мл",2,17.0,3,178,Ozon fresh#Молочное и яйца#Вместо молока#Kara,208,1,4.9,3400,https://cdn1.ozone.ru/s3/multimedia-1-1/7378079941.jpg,"Kara - настоящий вкус кокоса.Kara – лидер по производству продуктов из кокосов. Все орехи выращиваются и собираются вручную на собственных плантациях компании на индонезийском острове Суматра. После этого кокосы доставляются на завод, где обрабатываются в считанные часы для того, чтобы сохранить максимальное количество полезных свойств и создать продукт высшего качества.Кокосовое молоко Kara – идеально подходит для приготовления блюд азиатской кухни, карри, каш, супов, соусов, десертов, горячих и холодных напитков. Кокосовое молоко повышает иммунитет и избавляет от усталости, а масла и жирные кислоты легче усваиваются организмом.",0.011235955056179775,0.52,,2025-06-13 10:48:29,"Мякоть кокосового ореха 62%, вода 37,7%, (стабилизаторы E466, E415, эмульгатор E435) 0,3%",400,
https://www.ozon.ru/product/katyk-4-400-g-kavkazskiy-dolgozhitel-banka-942551740/,"Катык 4%, 400 г, Кавказский долгожитель, банка",2.8,4.0,2.7,66,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Национальные кисломолочные продукты#Кавказский долгожитель",109,1,5.0,662,https://cdn1.ozone.ru/s3/multimedia-1-7/7349619283.jpg,"Термостатный кисломолочный продукт из топленого молока, популярный в Азии и Болгарии. Традиционно готовят его на закваске, содержащей болгарскую палочку.
Болгарская палочка – молочнокислая бактерия, основное действие которой заключается в том, что находясь в нашем организме, она препятствует развитию гнилостных бактерий.
Особенность изготовления термостатных продуктов в том, что фасовка происходит до начала процесса сквашивания. Молоко с закваской наливают в баночку, запечатывают и ставят в термостатную камеру, где поддерживается нужная для сквашивания температура. Весь процесс сквашивания происходит в самой баночке",0.04242424242424242,0.2725,,2025-06-13 10:48:29,"Нормализованное топленое молоко, закваска молочнокислых организмов с добавлением закквасочной культуры ""LactoCaucasus""",400,
https://www.ozon.ru/product/syr-bolshoy-kush-20-180-g-radost-vkusa-1485322829/,"Сыр Большой куш 20%, 180 г, Радость Вкуса",32.50,9.60,0,216.40,Ozon fresh#Молочное и яйца#Сыры#Полутвердый#Радость Вкуса,179,1,4.9,479,https://cdn1.ozone.ru/s3/multimedia-1-d/7026571765.jpg,,0.15018484288354897,0.9944444444444445,,2025-06-13 10:48:29,"Молоко нормализованное, соль пищевая, консервант нитрат натрия, ароматизатор, краситель пищевой аннато, смешанные закваски мезофильных и и термофильных молочнокислых микроорганизмов, молокосвертывающий ферментный препарат микробного происхождения. Сырная корка обработана консервантов Е235.",180,
https://www.ozon.ru/product/yogurt-vyazkiy-zhivoy-persik-marakuyya-2-290-g-chudo-715425901/,"Йогурт вязкий живой Персик-Маракуйя 2% 290 г, Чудо",3.10,2,16.20,95,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#Чудо",83,1,5.0,8475,https://cdn1.ozone.ru/s3/multimedia-1-j/7498991359.jpg,"Густой йогурт Чудо в большой упаковке, которую можно разделить с близкими

●Нежный йогурт с отборными кусочками фруктов
●Гармоничное сочетание вкусов персика и маракуйи
●Отличный вариант для завтрака или перекуса
●Большая упаковка",0.03263157894736842,0.28620689655172415,,2025-06-13 10:48:29,,290,
https://www.ozon.ru/product/tvorog-9-200-g-bratya-cheburashkiny-161623849/,"Творог 9%, 200 г, Братья Чебурашкины",12,9,3,141,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Традиционный творог 9%#Братья Чебурашкины",161,1,4.9,471,https://cdn1.ozone.ru/s3/multimedia-1-3/7361856651.jpg,"Творог 9% 200 г - Экологически чистый, натуральный творог. Молоко для производства творога получено от коров Голштинской породы. Производство на современном оборудовании обеспечивает свежесть и сохранность творога без использования консервантов. Продукт не имеет повышенную кислотность и обладает насыщенным и чистым вкусом натурального свежего творога. В процессе производства не используется сычужный фермент и хлористый кальций. Не содержит сухое молоко, антибиотики, гормоны, растительные масла, консерванты.",0.0851063829787234,0.805,,2025-06-13 10:48:30,,200,
https://www.ozon.ru/product/tvorog-vzbityy-vishnya-4-2-100-g-chudo-146885594/,"Творог взбитый Вишня 4.2% 100 г, Чудо",4,4.20,20.50,136,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Творожки#Чудо",69,1,5.0,2929,https://cdn1.ozone.ru/s3/multimedia-1-r/7498991583.jpg,"Двухслойный творожок Чудо- это уникальная нежная текстура воздушного творожка + джем с кусочками ягод

●Яркий вкус вишни и воздушного творожка
●Сочетание двух слоев, нижний - вишнёвый джем, верхний - нежный творожок
●Отлично подходит для перекуса или завтрака
●Наслаждайтесь сладкими моментами",0.029411764705882353,0.69,,2025-06-13 10:48:30,"Взбитая творожная основа (творог, сливки, йогурт, сахар, стабилизаторы (дикрахмаладипат ацетилированный, гуаровая камедь, камедь тары, пектин, дикрахмалфосфат оксипропилированный), желатин), фруктовый наполнитель (вишня, вода, сахар, глюкозно-фруктозный сироп (G)*, стабилизаторы (дикрахмалфосфат оксипропилированный, гуаровая камедь, ксантановая камедь, камедь рожкового дерева), краситель – кармин, ароматизатор, регулятор кислотности – лимонная кислота)",100,
https://www.ozon.ru/product/syr-slivochnyy-50-125-g-tysyacha-ozer-narezka-173187081/,"Сыр ""Сливочный"" 50% 125 г, Тысяча Озер, нарезка",22.5,28.5,0,346.5,Ozon fresh#Молочное и яйца#Сыры#Полутвердый#Тысяча Озер,169,1,4.9,3430,https://cdn1.ozone.ru/s3/multimedia-1-p/7538668621.jpg,"Тысяча Озер Нежный и питательный, сливочный сыр из семейства ""Тысяча Озер"" — настоящее кулинарное произведение сыроваров. Сливочный сыр ""Тысяча Озер"" производится исключительно из экологически чистого молока избалованных коров.",0.06493506493506493,1.352,,2025-06-13 10:48:30,"молоко пастеризованное, соль, мезофильные молочнокислые микроорганизмы, молокосвертывающий ферментный препарат животного происхождения, краситель - каротины",125,
https://www.ozon.ru/product/tvorog-9-200-g-prostokvashino-261375229/,"Творог 9% 200 г, Простоквашино",16,9,3,157,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Традиционный творог 9%#Простоквашино",141,1,5.0,19366,https://cdn1.ozone.ru/s3/multimedia-1-g/7498991572.jpg,"Натуральный творог Простоквашино 9% 200г без заменителей молочного жира приготовлен по особой технологии из пастеризованного молока и закваски молочнокислых культур. После свертывания из творога отделяется сыворотка, продукт помещается под пресс и затем охлаждается. Структура получается плотная, суховатая, с минимальной кислинкой. Такой творог хорошо подходит для приготовления сырников и запеканки.",0.10191082802547771,0.705,,2025-06-13 10:48:30,"""А – нормализованное молоко, закваска молочнокислых культур; В – нормализованное молоко, восстановленное молоко из сухого молока, закваска молочнокислых культур.""",200,
https://www.ozon.ru/product/smetana-20-400-g-kubanskiy-molochnik-548963260/,"Сметана 20%, 400 г, Кубанский Молочник",2.5,20,3.4,204,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Сметана 20%#Кубанский молочник",140,1,5.0,1430,https://cdn1.ozone.ru/s3/multimedia-1-w/7349571860.jpg,"Сметана - традиционный русский национальный продукт с высоким содержанием молочного жира. Специально подобранные закваски придают продукту неповторимый вкус и аромат, густую нежную однородную консистенцию. Является вкусным и полезным кисломолочным продуктом для всей семьи. Сметана «Кубанский молочник» изготавливается в соответствии с ГОСТ Р 31452-2012 и только из натуральных пастеризованных сливок.",0.012254901960784314,0.35,,2025-06-13 10:48:31,Сливки нормализованные пастеризованные с использованием закваски молочнокислых микроорганизмов.,400,
https://www.ozon.ru/product/tvorog-2-200-g-bratya-cheburashkiny-161623848/,"Творог 2%, 200 г, Братья Чебурашкины",,,,88,"Ozon fresh#Молочное и яйца#Кефир, творог и сметана#Традиционный творог 0-2%#Братья Чебурашкины",158,1,4.9,471,https://cdn1.ozone.ru/s3/multimedia-1-x/7361857581.jpg,"Творог 2% 200г - Экологически чистый, натуральный творог. Молоко для производства творога получено от коров Голштинской породы . Производство на современном оборудовании обеспечивает свежесть и сохранность творога без использования консервантов. Продукт не имеет повышенную кислотность и обладает насыщенным и чистым вкусом натурального свежего творога. В процессе производства не используется сычужный фермент и хлористый кальций. Пониженное содержание жира делает продукт более привлекательным для лиц соблюдающих низкокалорийную диету. Не содержит сухое молоко, антибиотики, гормоны, растительные масла, консерванты.",0,0.79,,2025-06-13 10:48:31,"молоко нормализованное, закваска",200,
https://www.ozon.ru/product/yogurt-grecheskiy-klubnika-1-7-125-g-neo-1415762163/,"Йогурт греческий клубника 1,7% 125 г, NEO",6.80,1.70,10.90,86,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#NEO",69,1,4.9,9341,https://cdn1.ozone.ru/s3/multimedia-1-6/7498992210.jpg,"Греческий йогурт NEO – полезный йогурт с нежной текстурой и с отборной клубникой, содержит много белка, производится из натуральных ингредиентов: молоко и закваска для йогурта.
100% натуральный йогурт содержит больше белка, чем классические йогурты: 8,5 г белка на порцию.
Густой йогурт может стать как самостоятельным блюдом на завтрак, так и частью легкого и полезного перекуса, особенно для тех, кто следит за питанием и выбирает здоровую еду; можно добавить гранолу и для создания вкусного десерта.

• Йогурт греческий NEO
• Высокое содержание белка - 8,5г белка на порцию
• 100% натуральный
• С отборной клубникой
• Подходит на завтрак и для перекуса на каждый день
",0.07906976744186046,0.552,,2025-06-13 10:48:31,"молоко обезжиренное, фруктовый наполнитель «Клубника» (сахар, клубника, вода, кукурузный крахмал, ароматизаторы натуральные, концентрированный сок из черной моркови, концентрированный сок из черноплодной рябины, загуститель - пектины, концентрированный лимонный сок), сливки нормализованные, закваска.",125,
https://www.ozon.ru/product/yogurt-so-vkusom-krem-bryule-7-180-g-laplandia-202922326/,"Йогурт со вкусом крем-брюле 7% 180 г, Laplandia",3.5,7,15.4,139,"Ozon fresh#Молочное и яйца#Йогурты, сырки и десерты#Густой йогурт#Valio",95,1,5.0,3485,https://cdn1.ozone.ru/s3/multimedia-1-2/7498991846.jpg,"Йогурты Laplandia – продукт, вдохновленный сказочной Лапландией, краем снежных просторов, чистой природы и счастливых людей, где знают толк в сытных и вкусных продуктах. Йогурты производятся из натуральных сливок и молока высочайшего качества сорта Elite, собранного на российских молочных хозяйствах, прошедших обязательную аттестацию компании. Йогурты обладают высокой жирностью от 7 до 8,5 %, благодаря чему они получились такими сливочными, нежными и питательными. Каждый вкус — это неповторимый десерт, который буквально тает во рту и переносит вас в северную сказку. Попробуйте Лапландию на вкус!  И поверьте, он вам понравится.",0.025179856115107913,0.5277777777777778,,2025-06-13 10:48:31,,180,
