url,name,category,price,availability,average_rating,rating_count,imgUrl,description,content,pro/cal,pri/we,html_path,last_upd_time,weight,proteins,fats,carbohydrates,calories,fetchErr
https://www.ozon.ru/product/petrushka-75-g-1587747174/,"Петрушка, 75 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",67,1,4.9,4461,https://cdn1.ozone.ru/s3/multimedia-3/6108216327.jpg,"Растение необходимо для остроты зрения, восстановления мышечной ткани и нормализации деятельности нервой системы.",Петрушка,0,0,,2025-06-13 10:44:13,,,,,,
https://www.ozon.ru/product/tomaty-cherri-sladkie-250-g-197559285/,"Томаты черри, сладкие 250 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры",139,1,4.8,10427,https://cdn1.ozone.ru/s3/multimedia-1-y/7348456690.jpg,"Концентрация полезных веществ и витаминов в маленьких помидорах гораздо выше, чем у их крупных собратьев. Больше всего малыши содержат витамина С.Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",Помидоры,0,0.556,,2025-06-13 10:44:13,250,,,,20,
https://www.ozon.ru/product/yabloki-medovyy-hrust-400-g-sochnaya-myakot-azerbaydzhan-292581304/,"Яблоки ""Медовый хруст"" 400 г, сочная мякоть, Азербайджан","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",151,1,4.8,10365,https://cdn1.ozone.ru/s3/multimedia-1-m/7573601614.jpg,"Яблоки Медовый хруст, 
Допустим как мелкий, так и крупный калибр",,0.00851063829787234,0.3775,,2025-06-13 10:44:13,400,0.4,0.4,9.8,47,
https://www.ozon.ru/product/tsvetnaya-kapusta-i-brokkoli-300-g-miks-448155531/,"Цветная капуста и брокколи 300 г, микс","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",149,1,4.9,2022,https://cdn1.ozone.ru/s3/multimedia-1-n/7348456499.jpg,,"Цветная капуста, капуста брокколи",0,0.49666666666666665,,2025-06-13 10:44:13,300,,,,,
https://www.ozon.ru/product/ogurtsy-solenye-1-kg-feg-142555890/,"Огурцы соленые 1 кг, ФЭГ","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#ФЭГ",155,1,4.7,7749,https://cdn1.ozone.ru/s3/multimedia-1-e/7348456490.jpg,"Блюдо, которое готовят из огурцов посредством соления с добавлением разнообразных специй. Солёные огурцы — одно из традиционных блюд славянской, а также немецкой кухонь (Salzgurken). Они помогают выводить из организма вредные вещества и шлаки, также  помогают избавиться от ""плохого"" холестерина и способствуют быстрому  усвоению белков. Вес основного продукта: 500 г. ",,0.1,0.155,,2025-06-13 10:44:13,1000,1,0,1.6,10,
https://www.ozon.ru/product/nektarin-sochnyy-uzbekistan-500-g-1636136702/,"Нектарин сочный, Узбекистан, 500 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Персики, сливы, нектарины и абрикосы",199,1,4.6,783,https://cdn1.ozone.ru/s3/multimedia-p/6342077101.jpg,,Нектарин,0,0.398,,2025-06-13 10:44:14,500,,,,,
https://www.ozon.ru/product/avokado-hass-2-sht-artfrut-144650933/,"Авокадо Хасс 2 шт, Артфрут","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты#Артфрут",199,1,4.8,11131,https://cdn1.ozone.ru/s3/multimedia-1-m/7542330682.jpg,"Авокадо Artfruit славится тонкими ореховыми нотками, которые пикантно приправляют его сливочный вкус.
В меру мягкий, идеальный по текстуре. Лёгок в нарезке и пюрировании.",,0.0125,0,,2025-06-13 10:44:14,,2,14.7,1.8,160,
https://www.ozon.ru/product/kukuruza-svezhaya-2-sht-1629457346/,"Кукуруза свежая, 2 шт","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Сельдерей, спаржа, кукуруза",161,1,4.6,681,https://cdn1.ozone.ru/s3/multimedia-1-p/7538727409.jpg,,Кукуруза свежая,0,0.644,,2025-06-13 10:44:14,250,,,,,
https://www.ozon.ru/product/tomaty-rozovye-500-g-azerbaydzhan-238193468/,"Томаты розовые 500 г, Азербайджан","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры",140,1,4.8,11135,https://cdn1.ozone.ru/s3/multimedia-1-w/7348456400.jpg,"Томаты Азербайджан, 600 г",помидоры,0.016172506738544472,0.28,,2025-06-13 10:44:14,500,0.6,0.2,4.2,37.1,
https://www.ozon.ru/product/ogurtsy-kurazh-svezhie-i-hrustyashchie-400-g-rossiya-1062698652/,"Огурцы ""Кураж"", свежие и хрустящие 400 г, Россия","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Огурцы",117,1,4.9,2469,https://cdn1.ozone.ru/s3/multimedia-1-m/7557595654.jpg,"Огурцы ""Кураж"" - это свежие и хрустящие огурчики, которые идеально подходят для приготовления салатов, бутербродов и других блюд.",Огурцы,0.07142857142857142,0.2925,,2025-06-13 10:44:15,400,1,3,0,14,
https://www.ozon.ru/product/repchatyy-luk-1-kg-327102656/,Репчатый лук 1 кг,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Лук, чеснок",79,1,4.9,25272,https://cdn1.ozone.ru/s3/multimedia-t/6728552837.jpg,"Лук репчатый, 1 кг",,0,0.079,,2025-06-13 10:44:15,1000,,,,,
https://www.ozon.ru/product/nektarin-2-sht-173739617/,"Нектарин, 2 шт","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Персики, сливы, нектарины и абрикосы",99,1,4.5,1651,https://cdn1.ozone.ru/s3/multimedia-1-j/7349560147.jpg,"Нектарины имеют сочную, немного волокнистую и очень сладкую мякоть  с тонкой кислинкой, приятный и насыщенный аромат. Фрукт отличается превосходными вкусовыми качествами. Нектарины гладкие и упругие, с румянным бочком и легкой кислинкой. Это настоящее лакомство как для детей, так и для взрослых. 
Нектарины отлично подойдут для употребления в качестве самостоятельного десерта, а также для нарезки, консервирования и приготовления различных блюд и закусок. Из нектаринов можно готовить восхитительное варенье, добавлять их в качестве начинки в пироги и рулеты, украшать дольками десерты. 
Помимо потрясающего вкуса, нектарины имеют массу полезных свойств, улучшают аппетит и пищеварение, поддерживает общее состояние организма.",,0,0.825,,2025-06-13 10:44:15,120,,,,48,
https://www.ozon.ru/product/tsvetnaya-kapusta-1-sht-143170403/,"Цветная капуста, 1 шт","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",232,1,4.8,4471,https://cdn1.ozone.ru/s3/multimedia-1-s/7348456684.jpg,"Цветная капуста - это один из самых вкусных и полезных   овощей в природе. В пищу используют ее белую головку,   очищенную от листьев. Из цветной капусты готовят отварные,   жареные и запеченные блюда под различными соусами. Ее   используют в овощные супы, супы-пюре, маринуют.      Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",,0.076,0.464,,2025-06-13 10:44:15,500,1.9,0.3,5,25,
https://www.ozon.ru/product/tomaty-sladkaya-yagoda-cherri-krasnye-na-vetke-200-g-1294020749/,"Томаты Сладкая ягода черри красные, на ветке, 200 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#Сладкая ягода",151,1,4.9,2072,https://cdn1.ozone.ru/s3/multimedia-1-q/7469111402.jpg,"«Сладкая ягода» разрушает стереотип о цвете и форме томата. Мы выращиваем 100% натуральные томаты черри с плотной хрустящей кожицей, взрывной сладостью и сочной мякотью.",Томаты черри,0,0.755,,2025-06-13 10:44:15,200,,,,,
https://www.ozon.ru/product/salat-hrustyashchiy-aysberg-150-g-belaya-dacha-1149627107/,"Салат Хрустящий айсберг 150 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",139,1,4.9,3971,https://cdn1.ozone.ru/s3/multimedia-1-7/7349607223.jpg,,салат айсберг,0.09375,0.9266666666666666,,2025-06-13 10:44:16,150,1.50,0.20,2,16,
https://www.ozon.ru/product/kartofel-belyy-1-5-kg-azerbaydzhan-240077046/,"Картофель белый 1,5 кг, Азербайджан","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Картофель",132,1,4.8,16703,https://cdn1.ozone.ru/s3/multimedia-1-q/7554980402.jpg,"Картофель белый новый урожай, Азербайджан, 1,5 кг. Картофель поставляется не мытым. ",,0.024637681159420288,0.088,,2025-06-13 10:44:16,1500,1.7,0.1,13.3,69,
https://www.ozon.ru/product/luk-krasnyy-500-g-143170413/,"Лук красный, 500 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Лук, чеснок",89,1,4.9,14459,https://cdn1.ozone.ru/s3/multimedia-1-5/7348456697.jpg,"Луковицы темно-красного цвета с сочной мякотью. Вкус - сладковатый, острота умеренная.    Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",,0.02978723404255319,0.178,,2025-06-13 10:44:16,500,1.4,0,10.4,47,
https://www.ozon.ru/product/rukkola-125-g-163600558/,Руккола 125 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат",99,1,4.7,7722,https://cdn1.ozone.ru/s3/multimedia-6/6068003754.jpg,"Популярное в наши дни салатное растение, обладающее своеобразным пикантным вкусом. Руккола - идеальная база для диетических салатов с овощами, сырами, мясом, курицей, морепродуктами, орехами и даже фруктами.",,0.10400000000000001,0.792,,2025-06-13 10:44:16,125,2.6,0.7,2,25,
https://www.ozon.ru/product/tomaty-pink-paradayz-500-g-uzbekistan-2059314887/,"Томаты Пинк Парадайз 500 г, Узбекистан","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры",237,1,4.8,340,https://cdn1.ozone.ru/s3/multimedia-1-0/7492258080.jpg,,томат,0,0.474,,2025-06-13 10:44:16,500,,,,,
https://www.ozon.ru/product/yabloki-grenni-smit-500-g-sochnye-248896988/,"Яблоки Гренни Смит 500 г, сочные","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",149,1,4.9,6784,https://cdn1.ozone.ru/s3/multimedia-1-c/7348456812.jpg,"Допустим как мелкий, так и крупный калибр. Яблоки Гренни Смит - это популярный сорт яблок, который известен своим зеленым цветом и твердой, хрустящей текстурой. Они имеют сладкий, но терпкий вкус, который делает их идеальными для приготовления различных блюд, таких как салаты, выпечка и десерты.",Яблоко,0.00851063829787234,0.298,,2025-06-13 10:44:17,500,0.4,0.4,9.8,47,
https://www.ozon.ru/product/grusha-abbat-500-g-262583509/,"Груша Аббат, 500 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",135,1,4.8,735,https://cdn1.ozone.ru/s3/multimedia-h/6068003693.jpg,"Крупная, спелая, ароматная груша Аббат с зеленцой. Сочная сахарная мякоть, тающая во рту. Плод, напитанный полезными минералами и микроэлементами. Идеален в свежем виде и в приготовлении блюд. ",,0.008333333333333333,0.27,,2025-06-13 10:44:17,500,0.4,0.6,10.3,48,
https://www.ozon.ru/product/golubika-125-g-artfrut-248027077/,"Голубика 125 г, Артфрут","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды#Артфрут",409,0,4.9,10754,https://cdn1.ozone.ru/s3/multimedia-1-b/7366794743.jpg,"Artfruit это ягоды уникальных сортов, созданных, чтобы дарить удовольствие. Натуральная сладость наших ягод — альтернатива любому десерту. Artfruit – ягоды вместо конфет.

Голубика от Artfruit имеет легкий аромат и неповторимый хруст, несущий в себе заряд свежести. В каждой ягоде скрывается прозрачная мякоть, с ярким кисло-сладким вкусом. Голубика — отличный и здоровый перекус, который придется к месту в любой ситуации.
",Голубика свежая,0.02857142857142857,3.272,,2025-06-13 10:44:17,125,1,0,8.19,35,
https://www.ozon.ru/product/yabloki-sezonnye-sadovye-400-g-496272801/,"Яблоки сезонные, садовые 400 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",105,1,4.8,20755,https://cdn1.ozone.ru/s3/multimedia-1-f/7348456635.jpg,"Допустим как мелкий, так и крупный калибр. Они могут быть использованы для приготовления различных блюд, таких как яблочные пироги, салаты и джемы, или просто съедены в свежем виде.",,0.005,0.2625,,2025-06-13 10:44:18,400,0.26,0.17,13.81,52,
https://www.ozon.ru/product/morkov-sladkaya-1-kg-425638017/,Морковь сладкая 1 кг,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Корнеплоды",82,1,4.9,6427,https://cdn1.ozone.ru/s3/multimedia-w/6728575232.jpg,"Морковь, 1 кг","Морковь, 1 кг",0,0,,2025-06-13 10:44:18,,,,,,
https://www.ozon.ru/product/mandariny-sladkie-s-kostochkami-turtsiya-1-kg-228862006/,"Мандарины сладкие, с косточками, Турция, 1 кг","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Цитрусовые",269,1,4.8,6301,https://cdn1.ozone.ru/s3/multimedia-1-d/7348456273.jpg,"Сладкие, сочные, яркие мандарины родом из Турции. Покрыты глянцевой шкуркой средней толщины, легко чистятся. Мякоть сочная с ярким кисло-сладким вкусом. В зависимости от времени сезона вкус варьируется от чуть более кислого. 

Допустим цвет кожуры с зеленцой. Кислинка во вкусе и калибр зависят от времени года, есть как и крупные плоды, так и мелкие. Допустимы незначительные зарубцевавшиеся механические повреждения, протертости, незначительное и частичное отделение кожуры плода.",,0,0.269,,2025-06-13 10:44:18,1000,,,,,
https://www.ozon.ru/product/kivi-zelenoe-2-sht-1676000827/,"Киви зеленое, 2 шт","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Экзотические фрукты",123,1,4.8,1689,https://cdn1.ozone.ru/s3/multimedia-1-d/7348456777.jpg,,Киви свежий,0.008524590163934427,0.76875,,2025-06-13 10:44:18,160,0.52,1.14,14.66,61,
https://www.ozon.ru/product/banany-vesovye-0-5-1-kg-505028008/,"Бананы весовые 0,5 - 1 кг","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Бананы",179,1,4.8,8198,https://cdn1.ozone.ru/s3/multimedia-m/6728627350.jpg,"Бананы весовые, 0,5 - 1 кг",Бананы,0,0,,2025-06-13 10:44:18,,,,,,
https://www.ozon.ru/product/kapusta-kvashennaya-fitnes-450-g-belaya-dacha-1934581445/,"Капуста квашенная Фитнес 450 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Соленья и квашенья#Белая Дача",109,1,4.8,597,https://cdn1.ozone.ru/s3/multimedia-1-k/7394219768.jpg,,"капуста белокочанная, вода, свекла, соль, стартовая культура молочнокислых микроорганизмов (Lactobacillus plantarum)",0.075,0.24222222222222223,,2025-06-13 10:44:19,450,1.5,0,3.5,20,
https://www.ozon.ru/product/kinza-50-g-1587747172/,"Кинза, 50 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",79,1,4.9,3133,https://cdn1.ozone.ru/s3/multimedia-1-m/7349573758.jpg,"Зелень кинзы бесподобно подходит к мясу, луку и овощам – ко всему, что можно приготовить из свежих продуктов в летний или зимний день. Кстати, и сама кинза должна быть свежей – засушенной она почти не употребляется.",Кинза,0,0,,2025-06-13 10:44:19,,,,,,
https://www.ozon.ru/product/alycha-zelenaya-200-g-176318241/,"Алыча зеленая, 200 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Персики, сливы, нектарины и абрикосы",112,1,4.6,625,https://cdn1.ozone.ru/s3/multimedia-1-x/7552180293.jpg,"Алыча - ягода, очень похожая на сливу. Алыча по вкусу сладкая, только чуть-чуть кисловатая ягода и очень сочная. Ягоды, как и у сливы, имеют продолговатую или округлую форму, но по размеру значительно меньше.Плоды алычи - кладовые биологически активных веществ: каротина, антоцина, пектина. А витамина С в ней не меньше, чем в шиповнике. Алыча прекрасно тонизирует и укрепляет организм, насыщает его витаминами и биологически-активными веществами.Ягоды алычи употребляют в свежем и сушеном виде, а также варят из них варенье, джемы, компоты. Самое популярное применение алычи — приготовление пряного кисло-сладкого соуса под названием «ткемали».",Алыча свежая,0.0058823529411764705,0.56,,2025-06-13 10:44:19,200,0.2,0.1,7.9,34,
https://www.ozon.ru/product/grusha-konferentsiya-500-g-248896976/,Груша Конференция 500 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",249,1,4.8,10153,https://cdn1.ozone.ru/s3/multimedia-1-y/7348456798.jpg,"Груша Конференция - сладкая, с душистым ароматом и нежной, сочной мякотью. 

Допустимы незначительные протертости кожицы плода.
Калибр груши зависит от времени года, есть как крупные плоды, так и мелкие.",Груша,0.0071428571428571435,0.498,,2025-06-13 10:44:19,500,0.4,0.3,10.3,56,
https://www.ozon.ru/product/myata-svezhaya-50-g-165273746/,Мята свежая 50 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",123,1,4.8,5064,https://cdn1.ozone.ru/s3/multimedia-1-s/7348456288.jpg,"Мятный аромат активизирует работу мозга, избавляет от бессоницы и расслабляет после тяжелого дня.",Мята,0,2.46,,2025-06-13 10:44:19,50,,,,14,
https://www.ozon.ru/product/salatnyy-miks-tsezar-150-g-belaya-dacha-198850831/,"Салатный микс Цезарь 150 г, Белая Дача","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Салат#Белая Дача",199,1,4.9,3920,https://cdn1.ozone.ru/s3/multimedia-1-6/7349578638.jpg,"Микс Цезарь «Белая Дача» для тех, кто готовит на всех! 

Салатный коктейль из хрустящего айсберга и сочного романо. 
100% готов к столу: вымыт, просушен, нарезан. 

ИДЕАЛЬНАЯ ПАРА: 

сочная куриная грудка, пармезан и сухарики из белого хлеба
слабосоленая семга и спелые красные черри
анчоусы, вустерширский соус и лимонный сок


Белая Дача – это вкус здоровой жизни! 
Спасибо, что вместе с нами поддерживаете культуру здорового питания

Какой бы Цезарь вы не готовили, главное - сделать к нему фирменный соус. Рецепт гениален и прост! 
Для начала взбиваем в блендере 1 яйцо, чайную ложку дижонской горчицы, зубчик чеснока и немного вустерширского соуса. Плавно добавляем сок половины лимона и 4 анчоуса. Отлично! Продолжая взбивать, медленно вливаем в заправку 80 г оливкового масла и только в самом конце добавляем 20 г тертого выдержанного пармезана. Готовим салат по любимому рецепту, пробуем и наслаждаемся! 
","Салат романо, салат айсберг",0.05963302752293578,1.3266666666666667,,2025-06-13 10:44:20,150,1.3,0.2,3.6,21.8,
https://www.ozon.ru/product/laym-3-sht-146123702/,"Лайм, 3 шт","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Цитрусовые",121,1,4.9,5117,https://cdn1.ozone.ru/s3/multimedia-1-y/7542220030.jpg,"Лайм - Цитрусовый фрукт, широко используемый в кухне Южной Америки, и конечно же самый популярный коктейль Мохито не обходится без лайма.",,0.02333333333333333,0.6368421052631579,,2025-06-13 10:44:20,190,0.7,0.2,7,30,
https://www.ozon.ru/product/imbir-svezhiy-250-g-160571979/,Имбирь свежий 250 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Корнеплоды",169,1,4.9,4948,https://cdn1.ozone.ru/s3/multimedia-1-g/7348456420.jpg,"Необыкновенный вкус этой специи с острым пикантным оттенком очень популярен во всем мире. Корень имбиря употребляют в сыром, сухом, измельченном или маринованном виде. Опытные кулинары добавляют его в супы и бульоны, мясные и овощные блюда, соусы, маринады, консервацию, каши, салаты, выпечку, десерты, что делает вкус блюд изысканным и согревающим. Разнообразным напиткам, отварам и коктейлям имбирь придает приятный аромат и жгучий привкус.",Имбирь,0.0225,0.676,,2025-06-13 10:44:20,250,1.8,0.8,15.8,80,
https://www.ozon.ru/product/shpinat-125-g-160572077/,"Шпинат, 125 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",127,1,4.8,5473,https://cdn1.ozone.ru/s3/multimedia-1-h/7587982781.jpg,"Шпинат может стать отличным гарниром к яичнице-глазунье, картофелю или основой для шикарного соуса к спагетти. Шпинат хорошо сочетается со многими другими продуктами, например, с беконом, мускатным орехом, со сливками, сыром, кедровыми орешками, помидорами и турецким горохом. Перед употреблением необходимо промыть или замочить в прохладной воде на 10-15 минут",,0.12434782608695652,1.016,,2025-06-13 10:44:20,125,2.86,0.39,3.63,23,
https://www.ozon.ru/product/griby-shampinony-krupnye-700-g-dlya-grilya-721383298/,"Грибы Шампиньоны крупные 700 г, для гриля","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Грибы",299,1,5.0,2552,https://cdn1.ozone.ru/s3/multimedia-u/6417727830.jpg,Аккуратные и ароматные шампиньоны известны во всем мире. Их плотный и приятный вкус заслужил любовь многих ценителей. Эти шампиньоны обычно запекают на гриле или фашируют различными начинками. Блюдо из шампиньонов гриль будет настоящим украшением праздничного стола.,,0,0,,2025-06-13 10:44:21,,,,,,
https://www.ozon.ru/product/brokkoli-1-sht-143170397/,"Брокколи, 1 шт","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Капуста",138,1,4.8,4763,https://cdn1.ozone.ru/s3/multimedia-1-a/7348456918.jpg,"По внешнему виду брокколи напоминает цветную капусту, но листья у нее меньше и красивее - словно гофрированные. Она вкусна и чрезвычайно полезна. Регулярное употребление брокколи помогает легче справиться со стрессами.    Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",Брокколи,0.08294117647058823,0.552,,2025-06-13 10:44:21,250,2.82,0.37,6.64,34,
https://www.ozon.ru/product/nabor-dlya-okroshki-200-g-1587747178/,"Набор для окрошки, 200 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",119,1,4.9,957,https://cdn1.ozone.ru/s3/multimedia-1-q/7468981910.jpg,"Набор для приготовления традиционного русского блюда - окрошки. В него входит лук зеленый, укроп и редис.",Набор для окрошки,0,0,,2025-06-13 10:44:21,,,,,,
https://www.ozon.ru/product/yabloki-golden-400-g-163600568/,Яблоки Голден 400 г,"Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Яблоки, груши",103,1,4.9,12411,https://cdn1.ozone.ru/s3/multimedia-1-z/7348456727.jpg,"Яблоки Голден отличаются округлой, но несколько вытянутой конической формой. Любителей яблок привлекает не только приятный сладкий вкус, но и необыкновенный карамельный запах. Яблоки - хороший источник клетчатки, способствует улучшению пищеварения.

Допустимы незначительные зарубцевавшиеся механические повреждения, протертости кожицы плода.
Калибр яблок зависит от времени года, есть как крупные плоды, так и более мелкие. Допустим как мелкий, так и крупный калибр",Яблоко,0.00851063829787234,0.2575,,2025-06-13 10:44:21,400,0.4,0.4,9.8,47,
https://www.ozon.ru/product/klubnika-letniy-aromat-krym-200-g-1062698636/,"Клубника Летний аромат, Крым, 200 г","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Ягоды",171,1,4.7,661,https://cdn1.ozone.ru/s3/multimedia-1-9/7557650865.jpg,"Сладкие ягоды клубники обладают нежным вкусом с тонкой кислинкой. Плоды клубники ярко-красного цвета. Мякоть очень сочная, красивого насыщенного оттенка. Ягода приятно удивит вас нежным цветочно-фруктовым ароматом и красивым аппетитным видом.Клубника  - идеальная основа для приготовления варенья, джемов и морсов, начинка для пирогов и выпечки. Ягоды клубники станут прекрасным дополнением к вашему завтраку: сырники, блинчики, каши и творог станут чуть вкуснее.Дорогие покупатели, в зависимости от сезона клубника может приходить с белыми пятнышками у основания или на кончике. Это является нормой и не влияет на вкусовые качества товара. Приятных покупок!",клубника,0.01951219512195122,0.855,,2025-06-13 10:44:21,200,0.8,0.4,7.5,41,
https://www.ozon.ru/product/luk-repchatyy-molodoy-uzbekistan-500-g-1630632954/,"Лук репчатый молодой, Узбекистан, 500 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Лук, чеснок",46,1,4.9,587,https://cdn1.ozone.ru/s3/multimedia-1-3/7557650535.jpg,,Лук,0.02978723404255319,0.092,,2025-06-13 10:44:22,500,1.40,0,10.40,47,
https://www.ozon.ru/product/sparzha-sezonnaya-150-g-143170455/,"Спаржа сезонная, 150 г","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Сельдерей, спаржа, кукуруза",169,1,4.8,98,https://cdn1.ozone.ru/s3/multimedia-v/6029293735.jpg,"Спаржа – лучший поставщик фолиевой кислоты, необходимой для формирования клеток крови, роста организма и предотвращения заболеваний печени. Спаржу, как правило, варят на пару, заправляя соусом из уксуса, масла и соли. Из верхушек овоща готовят вкусный суп-пюре, суфле и джемы.    Обратите внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.      Уважаемые клиенты! Обратите, пожалуйста, внимание: изображение товара на сайте может отличаться от фактического вида товара. Фото представлено для визуального восприятия товара.",Спаржа,0.095,1.1266666666666667,,2025-06-13 10:44:22,150,1.9,0.1,3.1,20,
https://www.ozon.ru/product/apelsiny-2-sht-svezhie-448155384/,"Апельсины 2 шт, свежие","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Цитрусовые",113,1,4.9,2301,https://cdn1.ozone.ru/s3/multimedia-1-l/7348456353.jpg,,Апельсины,0.020930232558139535,0.37666666666666665,,2025-06-13 10:44:22,300,0.9,0.2,8.1,43,
https://www.ozon.ru/product/rukkola-75-g-uzbekistan-228535619/,"Руккола 75 г, Узбекистан","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Зелень, пряные травы",95,1,4.8,1368,https://cdn1.ozone.ru/s3/multimedia-1-r/7348456719.jpg,,Руккола,0,1.2666666666666666,,2025-06-13 10:44:22,75,,,,,
https://www.ozon.ru/product/banany-zelenye-ves-0-4-1-kg-1492230075/,"Бананы зеленые, вес, 0,4 - 1 кг","Ozon fresh#Овощи, фрукты, зелень#Фрукты и ягоды#Бананы",149,1,4.8,1081,https://cdn1.ozone.ru/s3/multimedia-1-t/6971491889.jpg,,Бананы свежие,0,0,,2025-06-13 10:44:22,,,,,,
https://www.ozon.ru/product/chesnok-250-g-248896977/,Чеснок 250 г,"Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Лук, чеснок",149,1,4.9,19828,https://cdn1.ozone.ru/s3/multimedia-1-g/7348456492.jpg,"Чеснок, 250 г",,0.045454545454545456,0.596,,2025-06-13 10:44:23,250,6.5,0.5,29.9,143,
https://www.ozon.ru/product/tomaty-cherri-krasnye-na-vetke-250-g-flamenko-196962654/,"Томаты Черри красные на ветке 250 г, Фламенко","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Помидоры#Фламенко",169,1,4.9,21475,https://cdn1.ozone.ru/s3/multimedia-1-8/7542324512.jpg,"Насыщенно-красные томаты черри Flamenco с акцентом на сладость.
Сочно-спелая хрустящая текстура, выраженная сладость с хорошим балансом натуральной кислинки.  Бренд Flamenco -  страсть ко вкусу: настоящие томаты с исключительно насыщенным цветом.",Томаты черри свежие,0.05333333333333334,0.676,,2025-06-13 10:44:23,250,0.8,0.1,2.8,15,
https://www.ozon.ru/product/kartofel-svezhiy-urozhay-egipet-1-kg-528908166/,"Картофель свежий урожай Египет, 1 кг","Ozon fresh#Овощи, фрукты, зелень#Овощи и зелень#Картофель",144,1,4.9,699,https://cdn1.ozone.ru/s3/multimedia-v/6699830815.jpg,"Картофель свежий урожай Египет, 1 кг",,0,0,,2025-06-13 10:44:23,,,,,,
