url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,weight,pro/cal,pri/we,html_path,last_upd_time,content,fetchErr
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-so-vkusom-smetany-i-zeleni-225-g-148234018/,"Чипсы картофельные Lay's со вкусом сметаны и зелени, 225 г",6,30,53,510,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,260,1,4.9,27221,https://cdn1.ozone.ru/s3/multimedia-1-1/7505710921.jpg,"LAY'S® — чипсы, каждая пачка которых изготовлена из специально отобранного картофеля и соответствует самым высоким стандартам качества. Хрустящие и легкие на вкус картофельные чипсы LAY'S® были созданы, чтобы вызвать улыбку на лице каждого человека, поэтому ими так приятно делиться с лучшими друзьями. Чипсы LAY'S®, несомненно, скрасят ваш день!

●Хрустящий поджаренный картофель со вкусом сметаны и ароматной зелени — что может быть лучше! Откройте пачку хрустящих чипсов LAY'S®; со вкусом сметаны и зелени и наслаждайтесь.
●Идеальный формат для большой компании",225,0.011764705882352941,1.1555555555555554,,2025-06-13 11:29:55,,
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-riflenye-so-vkusom-smetany-i-luka-225-g-148234016/,"Чипсы картофельные Lay's Рифлёные со вкусом сметаны и лука, 225 г",6,32,53,520,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,260,1,4.9,27221,https://cdn1.ozone.ru/s3/multimedia-1-4/7505710708.jpg,"LAY'S® — чипсы, каждая пачка которых изготовлена из специально отобранного картофеля и соответствует самым высоким стандартам качества. Хрустящие и легкие на вкус картофельные чипсы LAY'S® были созданы, чтобы вызвать улыбку на лице каждого человека, поэтому ими так приятно делиться с лучшими друзьями. Чипсы LAY'S®, несомненно, скрасят ваш день!

●Вкус свежей деревенской сметаны и аромат молодого зеленого лука — отличные спутники для хрустящей картошки. Попробовав однажды эти рифленые чипсы, вы никогда не сможете забыть их нежно-сливочный вкус.
●Идеальный формат для большой компании",225,0.011538461538461539,1.1555555555555554,,2025-06-13 11:29:55,"Картофель, растительное масло, ароматизатор [соль, вкусоароматические вещества (луковый порошок, листья петрушки, чесночный порошок, сырный порошок, сметанный порошок), сухая молочная сыворотка, сахароза, усилитель вкуса и аромата (глутамат натрия 1-замещенный)]",
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-stax-so-vkusom-nezhnaya-smetana-i-luk-140-g-186531662/,"Чипсы картофельные Lay's Stax со вкусом нежная сметана и лук, 140 г",5,27,57,490,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,243,1,4.9,45549,https://cdn1.ozone.ru/s3/multimedia-1-f/7505710755.jpg,"Картофельные чипсы Lay's Stax Сметана и лук 140г

LAY'S® — чипсы, каждая пачка которых изготовлена из специально отобранного картофеля и соответствует самым высоким стандартам качества. Хрустящие и легкие на вкус картофельные чипсы LAY'S® были созданы, чтобы вызвать улыбку на лице каждого человека, поэтому ими так приятно делиться с лучшими друзьями. Чипсы LAY'S®, несомненно, скрасят ваш день!",140,0.01020408163265306,1.7357142857142858,,2025-06-13 11:29:55,,
https://www.ozon.ru/product/dr-korner-hlebtsy-karamelnye-kukuruzno-risovye-90-g-143231010/,"Dr. Korner Хлебцы карамельные кукурузно-рисовые, 90 г",6.5,1,72,340,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#Dr. Korner,85,1,5.0,23958,https://cdn1.ozone.ru/s3/multimedia-1-f/7572609015.jpg,"Кукурузно-рисовые хлебцы Dr. Korner с карамелью - это вкусное и полезное лакомство для тех, кто заботится о здоровье, теле и состоянии кожи. Продукт не содержит глютена,  дрожжей и других вредных для организма добавок. Хрустящие хлебцы также являются источником пищевых волокон и клетчатки, способствующих улучшению работы пищеварительной системы. Сладкие карамельные хлебцы - продукт диетического питания. Они станут отличной альтернативой вредным снекам и печенью. В одном хлебце всего 32 ккал!",90,0.01911764705882353,0.9444444444444444,,2025-06-13 11:29:55,,
https://www.ozon.ru/product/kolbaski-syrokopchenye-70-g-remit-kabanos-chicken-162438204/,"Колбаски сырокопченые 70 г, Ремит, Kabanos Chicken",25,35,3,430,"Ozon fresh#Мясо, птица и рыба#Колбасы и сосиски#Мясные деликатесы#Ремит",119,1,4.9,6027,https://cdn1.ozone.ru/s3/multimedia-1-g/7385693596.jpg,"Сырокопченые колбаски Kabanos Chicken. Для тех, кто любит понежнее: в составе свинина и курица с легкой нотой чеснока.Удобно брать с собой – в школу, в институт, на работу, на любимый матч, в поход, на рыбалку, по грибы, в велотур, на концерт, на алковечеринку, просто для прогулки по городу.- Очень вкусный и быстрый перекус.- Почти 2 м яркого вкуса в одной упаковке!- Не надо чистить (съедобная оболочка)- Долгий срок хранения - 180 дней.- Не нужно хранить в холодильнике.- Удобно есть самому, весело делиться с друзьями!Попробуй - не остановишься!",70,0.05813953488372093,1.7,,2025-06-13 11:29:55,,
https://www.ozon.ru/product/fruktovaya-pastila-agusha-dlya-detey-s-12-mesyatsev-yabloko-chernika-malina-12-g-1702907730/,"Фруктовая пастила Агуша, для детей с 12 месяцев, яблоко, черника, малина, 12 г

",0,0,9.30,37,Ozon fresh#Для мам и детей#Детское питание#Кондитерские изделия#Батончики#Агуша,45,1,4.9,175,https://cdn1.ozone.ru/s3/multimedia-1-e/7399368122.jpg,"Новинка пастилки-конструктор Агуша – это не только натуральное и вкусное лакомство из фруктов и ягод без добавленного сахара, но и весёлая игра для маленьких фантазеров! Пастилки подходят для маленьких пальчиков и состоят из разных геометрических форм: из них малыш может придумать и собрать фигурку.

Детское питание пастилки Агуша яблоко-черника-малина разработаны специально для детей с 12 месяцев:
• 100% натуральные
• Без добавления сахара, консервантов, ароматизаторов, красителей
• Вкусный перекус для малыша дома, в дороге, в школе или на прогулке

Пастилки фруктовые Агуша произведены по высоким стандартам качества:
- Тщательно отбираем поставщиков сырья
- Контролируем качество на всех этапах производства

Пастилки Агуша дополнят привычный рацион малышей для перекусов: печенье, хлебцы, пастилу и батончики.
Примечание: Молоко матери - идеальная пища для грудного ребенка. АО ВБД поддерживает рекомендации ВОЗ об исключительном грудном вскармливании в первые 6 мес. с последующим введением прикорма при сохранении грудного вскармливания до 2-х лет и старше. Требуется консультация специалиста.",12,0.0,3.75,,2025-06-13 11:29:56,,
https://www.ozon.ru/product/dr-korner-sem-zlakov-hlebtsy-100-g-143231002/,"Dr. Korner Семь злаков хлебцы, 100 г",10,2,57,290,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#Dr. Korner,65,1,5.0,9075,https://cdn1.ozone.ru/s3/multimedia-1-l/7572608985.jpg,"Dr.Korner – современная основа здорового питания! Хлебцы «Семь злаков» соединили в себе богатство ценных компонентов зерен пшеницы, риса, овсяной, ячменной и кукурузной крупы, пшена и гречки. Полезная альтернатива хлебу.",100,0.034482758620689655,0.65,,2025-06-13 11:29:56,,
https://www.ozon.ru/product/morskie-vodorosli-sen-soy-chipsy-nori-original-4-5-g-138134248/,"Морские водоросли Sen Soy Чипсы-нори Original, 4,5 г",14.7,44.5,23,550,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Sen Soy,76,1,4.9,13302,https://cdn1.ozone.ru/s3/multimedia-1-8/7505712188.jpg,"Чипсы ""Нори"" - популярная корейская легкая закуска из морской водоросли. Продукт для тех, кто трепетно относится к своему здоровью и заботится о стройной фигуре. Хрустящие пластинки нори, обжаренные на кунжутном масле, прекрасно утоляют голод и сохраняют все исключительные свойства морских водорослей. Вкусные и полезные они содержат растительный протеин, йод, железо, кальций, фосфор а также витамины А, В и С.   На прогулке, перед телевизором, в кино и в дороге с Вами Чипсы Нори Sen Soy Premium – хрустите с удовольствием и пользой!",4.5,0.026727272727272725,16.88888888888889,,2025-06-13 11:29:56,"Морские водоросли сушеные, кукурузное масло, кунжутное масло, соль.",
https://www.ozon.ru/product/chipsy-kukuruznye-papa-nachos-so-vkusom-syra-75-g-1945987116/,"Чипсы кукурузные Papa Nachos со вкусом сыра, 75 г",6.5,22,57,460,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Papa Nachos,60,1,4.9,568,https://cdn1.ozone.ru/s3/multimedia-1-4/7468978036.jpg,"Когда дело доходит до закусок сразу вспоминаешь про чипсы, но у нас есть вариант получше! Начосы – это хрустящие снеки, которые приготовлены на открытом огне из настоящих зерен кукурузы. Эта закуска хорошо сочетается с сырным или сальса соусом. Попробуйте, это вкусно! Мы не используем крахмал. Именно поэтому наши начосы такие приятные на вкус. Попробуйте и скажите свое мнение!",75,0.014130434782608696,0.8,,2025-06-13 11:29:56,"зерно кукурузы, вода, масло подсолнечное высокоолеиновое рафинированное дезодорированное, ароматизатор «Сыр» (соль, мальтодекстрин, глюкоза,  сахар, усилители вкуса и аромата: глутамат натрия 1-замещенный, 5ꞌ-гуанилат натрия 2-замещенный, 5ꞌ-инозинат натрия 2-замещенный; сырный порошок, лук порошок, чеснок порошок, натуральные вкусоароматические вещества, вкусоароматические вещества, регулятор кислотности лимонная кислота, жир растительный, красители: куркумин, экстракт паприки; антислеживающий агент Е551), регулятор кислотности Е526, антиокислитель Е319. Возможно присутствие следов глютена, ракообразных, рыбы, сои, сельдерея, горчицы.",
https://www.ozon.ru/product/chipsy-kukuruznye-papa-nachos-so-vkusom-sousa-salsa-75-g-1945987300/,"Чипсы кукурузные Papa Nachos со вкусом соуса сальса, 75 г",6.5,23,57,460,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Papa Nachos,60,1,4.8,514,https://cdn1.ozone.ru/s3/multimedia-1-d/7468978045.jpg,"Когда дело доходит до закусок сразу вспоминаешь про чипсы, но у нас есть вариант получше! Начосы – это хрустящие снеки, которые приготовлены на открытом огне из настоящих зерен кукурузы. Эта закуска хорошо сочетается с сырным или сальса соусом. Попробуйте, это вкусно! Мы не используем крахмал. Именно поэтому наши начосы такие приятные на вкус. Попробуйте и скажите свое мнение!",75,0.014130434782608696,0.8,,2025-06-13 11:29:56,"зерно кукурузы, вода, масло подсолнечное высокоолеиновое рафинированное дезодорированное, ароматизатор   «Соус Сальса» (соль,  сахар, глюкоза,  усилители вкуса и аромата: глутамат натрия 1-замещенный, 5ꞌ-гуанилат натрия 2-замещенный, 5ꞌ-инозинат натрия 2-замещенный; томаты порошок, чеснок порошок, регуляторы кислотности: ацетаты натрия, лимонная кислота; натуральные вкусоароматические вещества,  вкусоароматические вещества, специи, краситель экстракт паприки, жир растительный,  антислеживающий агент Е551), регулятор кислотности Е526, антиокислитель Е319. Возможно присутствие следов глютена, ракообразных, рыбы, сои, сельдерея, горчицы, молока.",
https://www.ozon.ru/product/krendelki-lorenz-saltletts-klassicheskie-solenye-krendeli-150-g-136050529/,"Крендельки Lorenz Saltletts Классические соленые крендели, 150 г
",9.5,7,70,380,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Lorenz,80,1,5.0,13608,https://cdn1.ozone.ru/s3/multimedia-1-n/7349582255.jpg,"Крендели с солью Saltletts – это отличный вариант подкрепиться. Крендели Saltletts выпекаются в печи из высококачественных ингредиентов и приправлены морской солью. При производстве кренделей Saltletts используется мука высшего сорта и подсолнечное масло. Продукт не содержит ГМО и подходит для веганов. Большая удобная упаковка поможет разделить радость вкуса с друзьями и близкими.Saltletts – настоящие, хрустящие, приносящие радость! Saltletts. Печем на радость!",150,0.025,0.5333333333333333,,2025-06-13 11:29:57,"Мука пшеничная хлебопекарная высшего сорта (88%), вода питьевая, масло подсолнечное, соль морская, соль, регулятор кислотности: гидроксид натрия, дрожжи хлебопекарные прессованные, экстракт солодовый жидкий (солод ячменный, ячмень), разрыхлители: гидрокарбонат аммония, гидрокарбонат натрия. Продукт может содержать следы семян кунжута.",
https://www.ozon.ru/product/solomka-solenaya-lorenz-saltletts-klassicheskie-palochki-s-solyu-150-g-136050530/,"Соломка соленая Lorenz Saltletts Классические палочки с солью, 150 г
",9.5,6,72,380,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Lorenz,74,1,5.0,19413,https://cdn1.ozone.ru/s3/multimedia-1-9/7349581629.jpg,"Соленые палочки Saltletts уже давно являются бесспорной классикой. Хрустящая соломка радует потребителей разных стран с 1935 года. А рецепт изготовления остается неизменным. Морская соль, придает золотисто-коричневой соломке пикантность и изысканность. При производстве соленых палочек Saltletts используется мука высшего сорта и подсолнечное масло. Продукт не содержит ГМО и подходит для веганов. Удобная упаковка коррекс подойдет для угощения гостей дома.Saltletts. Печем на радость!",150,0.025,0.49333333333333335,,2025-06-13 11:29:57,,
https://www.ozon.ru/product/funduk-semushka-zharenyy-150-g-140174107/,"Фундук Семушка жареный, 150 г",16,65,10,689,Ozon fresh#Снеки#Орехи и сухофрукты#Орехи#Семушка,400,1,4.9,5808,https://cdn1.ozone.ru/s3/multimedia-1-1/7366698433.jpg,Компания Семушка предлагает армянские сухофрукты и орехи отличного качества! Все сухофрукты из Армении высушены на солнце и имеют множество полезных свойств. Армянские орехи и сухофрукты богаты витаминами и микроэлементами. Употребление сухофруктов оказывает на организм благотворное действие и дарит вам здоровье!,150,0.023222060957910014,2.6666666666666665,,2025-06-13 11:29:57,"Фундук жареный, ядро.",
https://www.ozon.ru/product/hlebtsy-kruazett-rzhanye-tonkie-200-g-1053571367/,"Хлебцы Kruazett ржаные, тонкие, 200 г",12,3,62,323,Ozon fresh#Снеки#Чипсы и сухарики#Хлебцы и сухари#КРУАЗЕТТ CROISETTE,169,1,4.9,4284,https://cdn1.ozone.ru/s3/multimedia-1-9/7472153601.jpg,"Тонкие выпечные хлебцы на основе цельнозерновой муки с приятной и любимой всеми ржаной кислинкой.

С ними так легко создать завтрак во французском стиле с сыром и чашечкой кофе или перекусить с пользой и на бегу.

Продукт, который нужен вам каждый день, ведь в нем много клетчатки, мало калорий и абсолютно чистый состав!

Легкость, элегантный вид упаковки и отличная замена хлебу — хрустите со вкусом КРУАЗЕТТ!",200,0.03715170278637771,0.845,,2025-06-13 11:29:57,"Мука ржаная хлебопекарная цельнозерновая, мука ржаная обдирная, вода питьевая, отруби пшеничные, соль, дрожжи хлебопекарные, солод ржаной, эмульгатор соевый лецитин.  Может содержать следы кунжута",
https://www.ozon.ru/product/kukuruznye-sneki-cheetos-flaming-hot-ostrye-so-vkusom-sladkiy-tay-chili-70-g-1999721462/,"Кукурузные снеки Cheetos Flaming Hot острые со вкусом сладкий тай чили, 70 г",7,24,60,490,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Cheetos,99,1,4.9,26284,https://cdn1.ozone.ru/s3/multimedia-1-e/7441509614.jpg,"Встречайте уникальную новинку Cheetos со вкусом ""Сладкий тай чили"" -  кукурузные палочки из натуральной кукурузы с ярким, пикантным вкусом сладкого тай чили.
Такое сочетание непременно удивит вас и подарит яркие эмоции.
Читос Сладкий тай чили имеют хрустящую текстуру и форму зиг-загов. 
Этим летом можно выбрать острые снеки на любой вкус - чипсы Lay's""Огненное тако с сальсой"", Lay's""Острая креветка васаби"", сухарики Хрустим ""Острые рёбрышки баффало"".

А теперь скажи, по-твоему остро?!",70,0.014285714285714285,1.4142857142857144,,2025-06-13 11:29:57,"крупа кукурузная, масло рапсовое, комплексная пищевая добавка [сахар, овощи сушёные порошкообразные (лук, паприка, перец чили, чеснок), фруктоза, порошок пахты,  соль, мальтодекстрин, усилитель вкуса и аромата (глутамат натрия 1-замещенный), вкусоароматические вещества, регулятор кислотности (диацетат натрия), масло подсолнечное, краситель (экстракт паприки), мука пшеничная,  экстракт базилика].",
https://www.ozon.ru/product/semena-tykvy-ochishchennye-500-gr-tykvennye-semechki-ochishchennye-naturalnye-noyer-260969519/,Семена тыквы очищенные 500 гр. тыквенные семечки очищенные натуральные NOYER.,30,49,4.7,556,Ozon fresh#Снеки#Чипсы и сухарики#Семечки#NOYER,437,1,4.9,10453,https://cdn1.ozone.ru/s3/multimedia-1-i/7606754010.jpg,"Натуральные чищеные тыквенные семечки — это полезный и вкусный продукт, который подходит для перекуса, приготовления различных блюд или добавления в салаты. В кулинарии тыквенные семечки используются как добавка к супам, салатам и другим блюдам. Они придают еде ореховый вкус и аромат, делая ее более насыщенной и питательной. Также тыквенные семечки могут быть использованы в качестве ингредиента для приготовления соусов и заправок. Добавьте их в салаты для приятного хруста и насыщенного вкуса, создайте смесь семян для салатов или включите их в выпечку для неповторимого аромата. Эти семечки также подойдут для приготовления суперфуд блюд и перекусов.Натуральные тыквенные семечки — идеальный выбор для тех, кто ценит здоровое питание. Они богаты белком, железом, магнием и ценными жирными кислотами, такими как линолевая кислота. Эти семечки способствуют улучшению обмена веществ, помогают контролировать уровень сахара в крови и поддерживают здоровье сердца.Семена тыквы помогают поддерживать здоровье и укреплять иммунитет. Они способствуют похудению, укреплению костей и суставов, нормализации работы сердца и сосудов. Тыквенные семечки содержат множество витаминов и минералов, таких как витамины А, В, С, Е, К, а также магний, цинк, фосфор, калий, железо и другие полезные вещества.Эти тыквенные семечки идеально подходят для тех, кто следит за своим весом и заботится о здоровье. Благодаря своим полезным свойствам и низкому гликемическому индексу, они являются отличным выбором для диабетиков и тех, кто стремится к правильному питанию.Тыквенные семечки NOYER упакованы в ПЭТ банку с защитной крышкой, чтобы сохранить свежесть и качество продукта. Мы гарантируем, что все семена сушеные, натуральные и отборные, чтобы каждый кусочек принес вам радость и пользу.Заботьтесь о себе, выбирайте натуральное!",500,0.0539568345323741,0.874,,2025-06-13 11:29:58,Семечка тыквенная,
https://www.ozon.ru/product/solomka-lorenz-junior-130-g-366591721/,"Соломка Lorenz Junior, 130 г",10,6,74,390,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Lorenz,69,1,4.9,2954,https://cdn1.ozone.ru/s3/multimedia-1-n/7349579015.jpg,"Соломка Lorenz Junior в большой удобной упаковке, хрустящая и нежная, слегка подсоленная и не слишком сладкая, изготавливается из муки высшего сорта, выпекается из высококачественных ингредиентов. Соломка Lorenz Junior - удобный перекус для дома, на прогулке, в дороге или в кругу самых близких. А большой упаковки снеков Lorenz Junior хватит на всех!",130,0.02564102564102564,0.5307692307692308,,2025-06-13 11:29:58,,
https://www.ozon.ru/product/chipsy-kartofelnye-lay-s-max-so-vkusom-kurinye-krylyshki-barbekyu-110-g-148234021/,"Чипсы картофельные Lay's Max со вкусом куриные крылышки Барбекю, 110 г",6,30,53,510,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Lay's,129,1,4.9,45549,https://cdn1.ozone.ru/s3/multimedia-1-y/7505711602.jpg,"LAY'S® MAXX — самые рифленые чипсы бренда LAY'S®. Они идеально подходят для тех, кто живет активной жизнью в мегаполисе. Разыгрался аппетит? LAY'S® MAXX выручит из такой ситуации и станет необходимым перекусом!Разыгрался аппетит? Утоляй голод вкусно! Встречайте LAY'S® MAXX — хрустящие ультрарифленые чипсы со вкусом «Пицца 4 сыра». Золотистая картошечка в сочетании с ярким ароматом итальянской пиццы — то, что нужно для качественного перекуса!",110,0.011764705882352941,1.1727272727272726,,2025-06-13 11:29:58,,
https://www.ozon.ru/product/suhariki-hrusteam-baget-krab-60-g-143705657/,"Сухарики Хрусteam Багет краб, 60 г",10,15,67,440,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,59,1,4.9,28972,https://cdn1.ozone.ru/s3/multimedia-1-w/7573179380.jpg,"Хрустим багет со вкусом краба

На создание этих сухариков компанию вдохновил восхитительный французский багет в сочетании с изысканными вкусами.

●Когда хочешь сделать перерыв, открывай Хрустим! 
●Воздушные и хрустящие 
●Тают во рту
●Деликатный вкус оставляет приятное послевкусие",60,0.022727272727272728,0.9833333333333333,,2025-06-13 11:29:58,,
https://www.ozon.ru/product/suhariki-hrusteam-barnaya-kollektsiya-so-vkusom-steyk-i-chernyy-perets-70-g-1696942907/,"Сухарики Хрусteam Барная Коллекция со вкусом Стейк и черный перец, 70 г",9.40,16,61,440,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,59,1,4.9,28972,https://cdn1.ozone.ru/s3/multimedia-1-7/7133763019.jpg,"Этим летом встречайте яркую новинку в линейке  Хрустим - сухарики ""Барная коллекция"" со вкусом сочного стейка с черным перцем.
Барная коллекция Хрусteam ""Стейк и черный перец"" — это сочетание яркого и пикантного вкуса стейка с перцем, воздушной текстуры и оригинальной формы сухариков. 
Они сделают любой перекус ещё приятнее и дополнят атмосферу вечернего отдыха.
Также не упусти возможность попробовать барные сухарики со вкусом ""Сырные палочки"".
Будь открыт для перерыва с Хрустим!

* Оригинальные сухарики  
* Насыщенный вкус стейка с черным перцем 
*  Большая упаковка 70г.",70,0.021363636363636366,0.8428571428571429,,2025-06-13 11:29:58,"крупа кукурузная, мука ржаная, мука пшеничная, масло рапсовое, комплексная пищевая добавка [сыворотка молочная сухая, соль, вкусоароматические вещества (содержат жир сливочного масла), сахар, усилители вкуса и аромата (глутамат натрия 1-замещенный, 5'-гуанилат натрия 2-замещенный, 5'-инозинат натрия 2-замещенный), порошок лука, порошок перца чёрного, ароматизатор термический технологический, краситель (экстракт паприки)], солод ржаной, пшеничные отруби, красители (аннато, куркумин).",
https://www.ozon.ru/product/chipsy-kukuruzno-risovye-dr-korner-so-vkusom-tomatov-i-bazilika-tselnozernovye-50-g-149678149/,"Чипсы кукурузно-рисовые Dr. Korner со вкусом томатов и базилика, цельнозерновые, 50 г",6.5,9.5,61,360,Ozon fresh#Снеки#Чипсы и сухарики#Чипсы#Dr. Korner,54,1,4.9,13952,https://cdn1.ozone.ru/s3/multimedia-f/6421373319.jpg,Тоненькие и хрустящие кукурузно-рисовые чипсы с томатом и базиликом - это нежный аромат трав и сочных томатов.,50,0.018055555555555554,1.08,,2025-06-13 11:29:59,,
https://www.ozon.ru/product/smes-orehov-semushka-i-izyuma-150-g-140174191/,"Смесь орехов Семушка и изюма, 150 г",20.1,57,12.2,689,Ozon fresh#Снеки#Орехи и сухофрукты#Смеси орехов и сухофруктов#Семушка,280,1,4.9,4634,https://cdn1.ozone.ru/s3/multimedia-1-u/7366698678.jpg,"Сочетание пряных орехов со сладким изюмом не только вкусно, но и полезно. Употребляя смесь в качестве перекуса, можно зарядиться энергией на долгое время. Ореховые смеси добавляют в каши, йогурты, мюсли, гранолу. Такую смесь часто едят спортсмены: она восполняет запас физических сил и тонизирует. Благодаря высокому содержанию протеинов в орехах этот перекус препятствует потере мышечной массы.
Компания Семушка предлагает армянские сухофрукты и орехи отличного качества! Все сухофрукты из Армении высушены на солнце и имеют множество полезных свойств. Армянские орехи и сухофрукты богаты витаминами и микроэлементами. Употребление сухофруктов оказывает на организм благотворное действие и дарит вам здоровье!",150,0.02917271407837446,1.8666666666666667,,2025-06-13 11:29:59,"Изюм (виноград сушеный, подсолнечное масло), жареные ядра орехов Миндаля, Фундука, Кешью.",
https://www.ozon.ru/product/suhariki-hrusteam-baget-so-vkusom-syra-60-g-143705652/,"Сухарики Хрусteam Багет со вкусом сыра, 60 г",11,16,65,450,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,59,1,4.9,28972,https://cdn1.ozone.ru/s3/multimedia-1-y/7573179454.jpg,"Хрустим багет со вкусом сыра 

На создание этих сухариков компанию вдохновил восхитительный французский багет в сочетании с изысканными вкусами.

●Когда хочешь сделать перерыв, открывай Хрустим! 
●Воздушные и хрустящие 
●Тают во рту
●Деликатный вкус оставляет приятное послевкусие",60,0.024444444444444446,0.9833333333333333,,2025-06-13 11:29:59,"Мука пшеничная хлебопекарная, крупа манная, растительное масло, ароматизатор [соль, сырный порошок, усилители вкуса и аромата (глутамат натрия 1-замещенный, 5’-гуанилат натрия 2-замещенный), вкусоароматические вещества, порошок чеснока, порошок лука, агент антислеживающий (диоксид кремния аморфный), регулятор кислотности (лимонная кислота), специи, травы, красители (экстракт паприки, каротины), термический технологический ароматизатор], сахар, агент антислеживающий (карбонат кальция), карамелизованный сахар, экстракт моркови.",
https://www.ozon.ru/product/suhariki-hrusteam-flaming-hot-ostrye-so-vkusom-ostrye-rebryshki-baffalo-67-g-1999721396/,"Сухарики Хрусteam Flaming Hot острые со вкусом острые рёбрышки баффало, 67 г",9,18,60,460,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,54,1,4.9,192,https://cdn1.ozone.ru/s3/multimedia-1-l/7441509837.jpg,"Этим летом встречайте яркую новинку в линейке Хрустим - сухарики со вкусом острых рёбрышек баффало.
 Хрусteam ""Острые рёбрышки баффало"" — это сочетание насыщенного мясного вкуса рёбрышек и острого соуса баффало, воздушной текстуры и оригинальной формы сухариков. 
Они сделают любой перекус ещё приятнее и дополнят летнюю атмосферу.
Этим летом можно выбрать острые снеки на любой вкус - чипсы Lay's""Огненное тако с сальсой"", Lay's""Острая креветка васаби"", кукурузные палочки Cheetos ""Сладкий тай чили"".

А теперь скажи, по-твоему остро?!",67,0.01956521739130435,0.8059701492537313,,2025-06-13 11:29:59,"крупа кукурузная, мука ржаная, мука пшеничная, масло рапсовое, комплексная пищевая добавка [сахар, соль, сыворотка молочная сухая, порошок паприки, усилители вкуса и аромата (глутамат натрия 1-замещенный, 5'-гуанилат натрия 2-замещенный, 5'-инозинат натрия 2-замещенный), порошок кайенского перца, вкусоароматические вещества, агент желирующий (хлорид калия), порошок томата, термический технологический ароматизатор, краситель (экстракт паприки), регулятор кислотности (лимонная кислота), коптильный ароматизатор], солод ржаной, пшеничные отруби, красители (аннато, куркумин).",
https://www.ozon.ru/product/suhariki-hrusteam-baget-smetana-zelen-100-g-648795881/,"Сухарики Хрусteam Багет сметана-зелень, 100 г",10,15.0,65,440,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,89,1,4.9,28972,https://cdn1.ozone.ru/s3/multimedia-1-3/7573179423.jpg,"Хрустим багет со вкусом сметаны и зелени
На создание этих сухариков компанию вдохновил восхитительный французский багет в сочетании с изысканными вкусами.

●Когда хочешь сделать перерыв, открывай Хрустим!
●Воздушные и хрустящие
●Тают во рту
●Деликатный вкус оставляет приятное послевкусие",100,0.022727272727272728,0.89,,2025-06-13 11:30:00,"Mука пшеничная, крупа манная, масло рапсовое, ароматизатор [cоль, порошок молочной сыворотки, вкусоароматические вещества (содержат луковый порошок и молочные производные), усилители вкуса и аромата (глутамат натрия 1-замещенный, 5’-инозинат натрия 2-замещенный, 5’-гуанилат натрия 2-замещенный), петрушка, регулятор кислотности (диацетат натрия)], сахар, агент антислеживающий (карбонат кальция), карамелизованный сахар, экстракт моркови.",
https://www.ozon.ru/product/suhariki-hrusteam-baget-so-vkusom-tomaty-i-zelen-60-g-143705651/,"Сухарики Хрусteam Багет со вкусом томаты и зелень, 60 г",10,15,67,450,Ozon fresh#Снеки#Чипсы и сухарики#Сухарики и снеки#Хрусteam,59,1,4.9,28972,https://cdn1.ozone.ru/s3/multimedia-1-7/7573179463.jpg,"Хрустим багет со вкусом томата с зеленью

На создание этих сухариков компанию вдохновил восхитительный французский багет в сочетании с изысканными вкусами.

●Когда хочешь сделать перерыв, открывай Хрустим! 
●Воздушные и хрустящие 
●Тают во рту
●Деликатный вкус оставляет приятное послевкусие",60,0.022222222222222223,0.9833333333333333,,2025-06-13 11:30:00,,
